MSSubClass,MSZoning,Neighborhood,OverallQual,YearRemodAdd,RoofStyle,BsmtQual,BsmtExposure,HeatingQC,CentralAir,1stFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,PavedDrive,SaleCondition
0.0,0.75,0.363636364,0.5555555560000001,0.68852459,0.0,0.5,0.25,1.0,1,0.521205564,0.487210263,0.0,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1.0,0.0
0.0,0.75,0.8636363640000001,0.444444444,0.8032786890000001,0.0,0.5,1.0,0.75,1,0.5223471439999999,0.488277384,0.0,0.333333333,0.666666667,0.8,0.8,0.666666667,0.25,0.5,0.75
0.382352941,0.75,0.454545455,0.444444444,0.409836066,0.0,0.75,0.75,0.75,1,0.368335264,0.34431083100000004,0.333333333,0.666666667,0.0,0.2,0.8,0.666666667,0.5,1.0,0.75
0.0,0.75,0.636363636,0.444444444,0.47540983600000003,1.0,0.75,0.75,0.5,1,0.39077367,0.365285706,0.333333333,0.333333333,0.0,0.2,0.4,0.333333333,0.25,1.0,0.75
0.0,0.75,0.363636364,0.444444444,0.786885246,0.0,0.5,0.25,1.0,1,0.467886002,0.437368435,0.333333333,0.333333333,0.0,0.2,0.8,0.666666667,0.25,1.0,0.75
0.588235294,0.75,0.954545455,0.8888888890000001,0.09836065599999999,1.0,1.0,0.25,1.0,1,0.627204949,0.586295905,0.333333333,1.0,0.333333333,0.8,0.8,0.666666667,0.5,1.0,0.75
0.176470588,0.75,0.409090909,0.666666667,0.11475409800000001,0.0,1.0,0.25,1.0,1,0.5729511110000001,0.658547498,0.333333333,0.666666667,0.333333333,1.0,0.8,0.666666667,0.5,1.0,0.0
0.0,1.0,0.818181818,0.7777777779999999,0.032786885,0.0,0.75,0.75,1.0,1,0.6058791179999999,0.5663610379999999,0.0,0.666666667,0.0,0.2,0.8,0.666666667,0.75,1.0,0.75
1.0,0.25,0.181818182,0.333333333,0.032786885,0.0,0.5,0.25,0.75,1,0.29899607699999997,0.519855916,0.0,0.333333333,0.0,0.2,0.0,0.0,0.0,0.0,1.0
0.0,0.75,0.272727273,0.444444444,0.68852459,0.0,0.5,0.25,1.0,1,0.397570859,0.37163955299999996,0.333333333,0.333333333,0.0,0.2,0.8,0.333333333,0.25,1.0,0.75
0.235294118,0.75,0.590909091,0.5555555560000001,0.18032786899999997,0.0,0.75,0.75,0.75,1,0.327701512,0.524214291,0.0,0.333333333,0.0,0.2,0.8,1.0,0.5,1.0,0.75
0.176470588,0.25,0.13636363599999998,0.5555555560000001,0.93442623,0.0,0.5,0.25,0.5,1,0.338044434,0.445277197,0.0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.5,1.0,0.75
0.41176470600000004,0.25,0.0,0.444444444,0.786885246,0.0,0.75,1.0,0.5,0,0.338044434,0.315995701,0.333333333,0.333333333,0.0,0.2,0.2,0.333333333,0.5,1.0,0.75
0.0,0.75,0.5,0.8888888890000001,0.327868852,0.0,1.0,1.0,0.75,1,0.6461621679999999,0.604016652,0.666666667,0.666666667,0.333333333,0.8,0.8,1.0,0.75,1.0,0.75
0.352941176,0.75,0.363636364,0.444444444,0.8688524590000001,0.0,0.5,0.25,0.5,1,0.5313578870000001,0.496700407,0.0,0.333333333,0.333333333,0.6,0.4,0.333333333,0.5,1.0,0.75
0.0,0.75,0.363636364,0.5555555560000001,0.7377049179999999,0.0,0.5,0.25,0.75,1,0.549025848,0.513215987,0.0,0.333333333,0.333333333,0.8,0.8,0.666666667,0.5,1.0,0.75
0.8235294120000001,1.0,0.818181818,0.7777777779999999,0.163934426,0.0,0.75,0.25,1.0,1,0.40850674299999995,0.583661259,0.333333333,0.666666667,0.0,0.2,0.8,1.0,0.5,1.0,0.0
0.235294118,0.75,0.636363636,0.666666667,0.049180327999999995,0.0,0.75,0.25,1.0,1,0.357919009,0.579774978,0.0,0.666666667,0.0,0.2,0.8,0.666666667,0.5,1.0,0.75
0.235294118,0.75,0.9090909090000001,1.0,0.016393443,1.0,1.0,1.0,1.0,1,0.5492913229999999,0.770016404,0.0,0.666666667,0.333333333,0.8,1.0,1.0,0.75,1.0,1.0
0.0,0.75,0.636363636,0.444444444,0.606557377,0.0,0.5,0.75,1.0,1,0.32096935600000004,0.30003433399999996,0.0,0.333333333,0.0,0.2,0.4,0.333333333,0.25,1.0,0.75
0.0,0.75,0.454545455,0.5555555560000001,0.049180327999999995,0.0,0.75,0.25,1.0,1,0.470509467,0.439820786,0.333333333,0.666666667,0.0,0.2,0.4,0.333333333,0.5,1.0,1.0
0.323529412,0.25,0.0,0.444444444,0.196721311,0.0,0.5,0.25,0.5,0,0.20950439899999998,0.425163544,0.0,0.0,0.0,0.2,0.4,0.333333333,0.25,0.0,0.75
0.588235294,0.75,0.954545455,0.7777777779999999,0.032786885,0.0,0.75,0.5,1.0,1,0.534130305,0.499291996,0.0,0.666666667,0.333333333,0.8,0.8,0.666666667,0.5,1.0,0.75
0.294117647,0.25,0.181818182,0.666666667,1.0,0.0,0.5,0.25,0.75,1,0.375963518,0.577712288,0.0,0.333333333,0.0,0.2,0.4,0.333333333,0.5,1.0,0.75
0.235294118,0.75,0.636363636,0.666666667,0.196721311,0.0,0.75,0.25,1.0,1,0.43597376299999996,0.639091827,0.333333333,0.666666667,0.0,0.2,0.8,0.666666667,0.5,1.0,0.75
0.235294118,0.75,0.954545455,0.7777777779999999,0.049180327999999995,0.0,1.0,0.75,1.0,1,0.465575455,0.708224427,0.0,0.666666667,0.333333333,0.8,1.0,0.666666667,0.75,1.0,0.75
0.0,0.75,0.363636364,0.666666667,0.36065573799999995,0.0,0.75,1.0,0.5,1,0.714576179,0.6679684020000001,0.333333333,0.333333333,0.333333333,0.8,0.8,0.666666667,0.5,1.0,0.75
0.0,0.75,0.636363636,0.666666667,0.081967213,0.0,0.75,0.75,1.0,1,0.563101439,0.526373505,0.333333333,0.666666667,0.0,0.2,0.8,0.666666667,0.5,1.0,0.75
0.058823529000000006,0.25,0.181818182,0.333333333,1.0,0.0,0.5,0.25,0.5,1,0.304610161,0.284742157,0.0,0.333333333,0.0,0.2,0.8,0.333333333,0.25,1.0,0.75
0.176470588,0.75,0.772727273,0.666666667,0.8852459020000001,0.0,0.5,0.25,0.5,1,0.515445432,0.680564313,0.0,0.333333333,0.333333333,0.6,0.8,1.0,0.5,1.0,0.75
0.0,0.75,0.363636364,0.666666667,0.5737704920000001,0.0,0.75,1.0,1.0,1,0.717309795,0.67052372,0.333333333,0.333333333,0.666666667,0.8,0.8,1.0,0.5,1.0,0.75
0.0,0.75,0.409090909,0.333333333,0.032786885,0.0,0.5,0.25,0.5,1,0.35126018600000003,0.328349464,0.333333333,0.333333333,0.0,0.2,0.4,0.333333333,0.5,1.0,0.75
0.235294118,0.75,0.590909091,0.666666667,0.196721311,0.0,0.75,0.25,0.75,1,0.368763114,0.5793634010000001,0.0,0.333333333,0.333333333,0.6,0.8,1.0,0.5,1.0,0.75
0.0,0.75,0.363636364,0.444444444,0.131147541,0.0,0.5,0.25,0.75,1,0.446216635,0.417112439,0.333333333,0.333333333,0.0,0.2,0.8,0.333333333,0.5,1.0,0.75
0.176470588,0.25,0.181818182,0.222222222,1.0,0.5,0.25,0.25,0.75,0,0.349014284,0.55529527,0.0,0.333333333,0.0,0.2,0.4,0.333333333,0.25,1.0,0.75
0.9411764709999999,0.25,0.045454545,0.333333333,0.606557377,0.0,0.75,1.0,0.5,1,0.171869375,0.38365693,0.333333333,0.333333333,0.0,0.2,1.0,0.333333333,0.25,1.0,0.75
0.0,0.75,0.363636364,0.333333333,0.8688524590000001,0.0,0.5,0.25,1.0,1,0.396380192,0.370526546,0.0,0.333333333,0.0,0.2,0.4,0.333333333,0.25,1.0,0.75
0.176470588,0.25,0.13636363599999998,0.444444444,0.131147541,0.0,0.5,0.25,0.5,1,0.44130640200000004,0.476633575,0.333333333,0.333333333,0.0,0.2,0.4,0.333333333,0.25,1.0,0.75
0.41176470600000004,0.75,0.272727273,0.333333333,0.704918033,1.0,0.5,0.25,0.5,0,0.630645276,0.589511839,0.0,0.333333333,0.0,0.2,0.0,0.0,0.0,1.0,0.75
0.176470588,0.25,0.181818182,0.444444444,0.47540983600000003,0.0,0.5,0.25,0.75,1,0.27015928100000003,0.461158929,0.0,0.333333333,0.0,0.2,0.4,0.333333333,0.5,1.0,0.75
0.235294118,0.75,0.363636364,0.5555555560000001,0.68852459,0.0,0.75,0.25,0.5,1,0.478272475,0.657393336,0.0,0.666666667,0.333333333,0.8,0.8,1.0,0.25,1.0,0.75
0.588235294,0.25,0.409090909,0.5555555560000001,0.14754098400000001,1.0,1.0,0.25,1.0,1,0.524903176,0.4906667,0.333333333,0.333333333,0.0,0.2,0.8,1.0,0.5,1.0,0.75
0.0,0.75,0.818181818,0.7777777779999999,0.032786885,0.0,0.75,0.25,1.0,1,0.584006425,0.545914978,0.0,0.666666667,0.333333333,0.8,0.8,0.666666667,0.75,1.0,0.75
0.0,0.75,0.363636364,0.444444444,0.786885246,0.0,0.5,0.25,0.75,1,0.43882718600000004,0.410204962,0.0,0.333333333,0.0,0.2,0.4,0.333333333,0.5,1.0,0.75
0.352941176,0.75,0.590909091,0.666666667,0.229508197,0.0,0.75,0.25,0.75,1,0.33243791100000003,0.525175569,0.0,0.333333333,0.333333333,0.6,1.0,1.0,0.5,1.0,0.75
0.235294118,0.75,1.0,0.7777777779999999,0.24590163899999998,1.0,0.75,0.25,1.0,1,0.5145738000000001,0.700121817,0.0,0.666666667,0.333333333,0.6,0.8,0.333333333,0.5,1.0,0.75
0.235294118,0.75,0.590909091,0.5555555560000001,0.081967213,0.0,0.75,0.75,1.0,1,0.271267432,0.545235342,0.0,0.666666667,0.333333333,0.8,1.0,1.0,0.5,1.0,0.75
0.8235294120000001,1.0,0.818181818,0.5555555560000001,0.016393443,0.0,0.75,0.75,1.0,1,0.229175942,0.459429095,0.0,0.666666667,0.0,0.2,0.4,0.666666667,0.5,1.0,1.0
0.176470588,0.0,0.0,0.222222222,0.45901639299999997,1.0,0.5,0.25,0.5,0,0.41988335200000004,0.53744014,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
0.0,0.75,0.636363636,0.333333333,0.213114754,0.0,0.75,0.25,1.0,1,0.411192039,0.3843723,0.333333333,0.333333333,0.0,0.2,0.0,0.0,0.0,1.0,0.75
0.0,0.75,0.363636364,0.333333333,0.93442623,0.0,0.0,0.0,0.5,1,0.42983784700000005,0.40180194700000005,0.0,0.333333333,0.0,0.2,0.4,0.333333333,0.5,1.0,0.75
0.0,0.75,0.363636364,0.444444444,0.7540983609999999,1.0,0.5,0.25,0.5,1,0.494871716,0.46259402299999997,0.0,0.333333333,0.0,0.2,0.8,0.333333333,0.5,1.0,0.0
0.058823529000000006,0.75,0.727272727,0.444444444,0.06557377,0.0,0.75,0.25,1.0,1,0.40112054700000005,0.374957714,0.333333333,0.333333333,0.0,0.2,0.4,0.333333333,0.5,1.0,0.75
1.0,0.0,0.181818182,0.5555555560000001,0.163934426,1.0,0.5,0.5,1.0,0,0.502455805,0.6811824879999999,0.0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.5,1.0,0.75
0.235294118,0.75,0.636363636,0.5555555560000001,0.18032786899999997,0.0,0.75,0.25,1.0,1,0.37722007700000004,0.593095159,0.333333333,0.666666667,0.0,0.2,0.8,0.666666667,0.5,1.0,0.75
0.235294118,0.75,0.590909091,0.5555555560000001,0.278688525,0.0,0.75,0.25,0.75,1,0.269047876,0.524214291,0.0,0.333333333,0.333333333,0.6,1.0,1.0,0.5,1.0,0.75
0.0,0.75,0.636363636,0.666666667,0.131147541,0.0,0.75,0.75,1.0,1,0.590011524,0.551528397,0.0,0.666666667,0.0,0.2,0.8,0.666666667,0.5,1.0,0.75
0.0,0.75,0.22727272699999998,0.333333333,0.704918033,1.0,0.5,0.25,0.5,1,0.399547017,0.373486817,0.333333333,0.333333333,0.0,0.2,0.8,1.0,0.25,0.5,0.75
0.058823529000000006,0.75,0.22727272699999998,0.444444444,1.0,0.0,0.5,0.25,0.25,0,0.346754974,0.324138102,0.0,0.333333333,0.0,0.2,0.6,0.333333333,0.25,1.0,0.0
0.0,0.75,0.363636364,0.333333333,0.852459016,0.0,0.5,0.25,0.25,1,0.491795005,0.459717989,0.333333333,0.333333333,0.0,0.2,0.0,0.0,0.0,1.0,0.75
0.0,0.75,0.545454545,0.5555555560000001,0.163934426,0.0,0.5,0.5,0.75,1,0.595218319,0.556395582,0.333333333,0.666666667,0.666666667,0.6,0.8,0.666666667,0.5,1.0,0.75
0.235294118,0.75,0.454545455,0.5555555560000001,0.426229508,0.0,0.75,0.25,0.5,1,0.406189797,0.582234434,0.0,0.666666667,0.333333333,0.6,0.8,1.0,0.5,1.0,0.75
0.41176470600000004,0.75,0.454545455,0.444444444,0.508196721,0.0,0.0,0.0,0.5,1,0.57716561,0.5395203510000001,0.0,0.333333333,0.0,0.2,0.8,0.333333333,0.5,1.0,0.25
0.0,0.75,0.636363636,0.666666667,0.032786885,0.0,0.75,0.25,1.0,1,0.492103805,0.46000664700000005,0.0,0.666666667,0.0,0.2,0.8,0.666666667,0.75,1.0,0.75
0.176470588,0.25,0.0,0.666666667,0.9508196720000001,0.0,0.5,0.25,1.0,1,0.492103805,0.599377238,0.0,0.333333333,0.666666667,0.6,0.4,0.333333333,0.25,1.0,0.75
0.235294118,1.0,0.818181818,0.7777777779999999,0.081967213,1.0,1.0,0.25,1.0,1,0.43453894299999996,0.631710778,0.0,0.666666667,0.333333333,0.8,0.8,0.666666667,0.5,1.0,0.75
0.058823529000000006,0.25,0.181818182,0.333333333,0.213114754,0.5,0.25,0.25,0.75,1,0.432376461,0.404174981,0.0,0.333333333,0.0,0.2,0.4,0.333333333,0.25,0.0,0.75
0.0,0.25,0.181818182,0.444444444,0.967213115,0.0,0.5,0.25,1.0,1,0.325310895,0.30409269899999997,0.0,0.333333333,0.0,0.2,0.4,0.333333333,0.25,1.0,1.0
0.176470588,0.25,0.0,0.444444444,0.049180327999999995,0.0,0.5,0.25,0.5,0,0.413858415,0.535347625,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.75
0.0,0.75,0.545454545,0.5555555560000001,0.557377049,1.0,0.75,0.25,1.0,1,0.64657284,0.6044005370000001,0.0,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1.0,0.75
0.176470588,0.75,0.22727272699999998,0.5555555560000001,0.5737704920000001,0.0,0.5,0.25,0.75,1,0.489004415,0.606504492,0.0,0.333333333,0.0,0.2,0.8,0.333333333,0.25,1.0,0.75
0.352941176,0.75,0.590909091,0.666666667,0.18032786899999997,0.0,0.75,0.25,1.0,1,0.31804707600000004,0.514455043,0.0,0.333333333,0.333333333,0.6,1.0,1.0,0.5,1.0,0.75
0.235294118,0.75,0.636363636,0.666666667,0.016393443,0.0,1.0,0.75,1.0,1,0.509006349,0.738766237,0.333333333,1.0,0.333333333,0.8,1.0,1.0,0.75,1.0,1.0
0.0,0.75,0.727272727,0.5555555560000001,0.901639344,1.0,0.75,0.5,0.5,1,0.723389176,0.676206577,0.333333333,0.666666667,0.666666667,0.8,0.6,0.333333333,0.5,1.0,0.0
0.294117647,0.75,0.727272727,0.5555555560000001,0.09836065599999999,0.5,0.5,0.25,1.0,1,0.551935871,0.685632235,0.333333333,0.666666667,0.333333333,0.6,0.4,0.333333333,0.25,1.0,0.75
0.8235294120000001,1.0,0.818181818,0.5555555560000001,0.14754098400000001,0.0,0.75,0.25,0.75,1,0.295379622,0.5213146820000001,0.0,0.333333333,0.333333333,0.4,0.4,0.333333333,0.5,1.0,0.75
0.0,0.75,0.272727273,0.444444444,0.786885246,0.0,0.5,0.25,0.5,1,0.44830167299999996,0.419061481,0.0,0.333333333,0.333333333,0.0,0.8,0.333333333,0.25,1.0,0.75
0.0,0.75,0.22727272699999998,0.444444444,0.016393443,0.0,0.75,0.25,0.75,1,0.45956845,0.429593391,0.0,0.333333333,0.0,0.2,0.8,0.333333333,0.5,1.0,1.0
0.235294118,0.75,0.454545455,0.666666667,0.344262295,1.0,0.75,0.5,0.75,1,0.615580176,0.801816243,0.333333333,0.666666667,0.666666667,0.6,0.8,0.333333333,0.75,1.0,0.75
0.235294118,0.75,0.636363636,0.5555555560000001,0.016393443,0.0,0.75,0.25,1.0,1,0.294860152,0.520829095,0.0,0.666666667,0.333333333,0.8,0.8,1.0,0.5,1.0,1.0
0.352941176,0.75,0.772727273,0.5555555560000001,0.62295082,0.5,0.5,1.0,1.0,1,0.410426754,0.38365693,0.333333333,0.333333333,0.666666667,0.6,0.8,0.333333333,0.5,1.0,0.75
0.176470588,0.25,0.0,0.333333333,0.9508196720000001,0.0,0.5,0.25,0.75,1,0.317067947,0.42896394200000004,0.0,0.333333333,0.0,0.2,0.4,0.333333333,0.25,0.5,0.75
0.0,0.75,0.363636364,0.5555555560000001,0.836065574,1.0,0.5,0.25,0.75,1,0.444120046,0.415152599,0.0,0.333333333,0.0,0.2,0.8,0.333333333,0.25,1.0,0.75
0.588235294,0.75,0.454545455,0.5555555560000001,0.262295082,0.0,0.75,0.25,1.0,1,0.48367648700000004,0.452128996,0.0,0.666666667,0.0,0.2,0.8,0.666666667,0.5,1.0,0.75
0.0,0.75,0.545454545,0.5555555560000001,0.196721311,0.0,0.75,0.25,0.5,1,0.589534607,0.551082587,0.0,0.333333333,0.333333333,0.6,0.8,0.333333333,0.5,1.0,0.75
1.0,0.25,0.0,0.5555555560000001,0.409836066,0.0,0.5,0.75,0.75,0,0.16752783599999999,0.288041651,0.333333333,0.333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.75
0.588235294,0.75,0.5,0.5555555560000001,0.524590164,0.0,0.75,0.25,0.5,1,0.39875779200000006,0.372749069,0.0,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1.0,0.75
0.147058824,0.25,0.181818182,0.444444444,0.9508196720000001,0.0,0.5,0.25,1.0,1,0.349014284,0.32625005,0.0,0.333333333,0.333333333,0.6,0.0,0.0,0.0,0.0,0.75
0.235294118,0.75,0.363636364,0.5555555560000001,0.672131148,0.0,0.5,0.25,0.5,1,0.257750519,0.493565229,0.0,0.333333333,0.333333333,0.4,0.8,0.666666667,0.5,1.0,0.75
0.0,0.75,0.363636364,0.444444444,0.262295082,0.0,0.5,0.25,0.5,1,0.43453894299999996,0.40619641700000003,0.0,1.0,0.0,0.2,0.2,0.666666667,0.5,1.0,0.0
0.235294118,0.75,0.363636364,0.666666667,0.672131148,0.0,0.5,0.25,1.0,1,0.489004415,0.659861946,0.0,0.666666667,0.666666667,0.8,0.8,1.0,0.5,1.0,0.75
0.235294118,0.75,0.590909091,0.5555555560000001,0.163934426,0.0,0.75,0.25,1.0,1,0.423230696,0.6425532079999999,0.333333333,0.666666667,0.333333333,0.6,1.0,0.666666667,0.5,1.0,0.75
0.0,0.75,0.363636364,0.444444444,0.09836065599999999,0.0,0.5,0.25,0.75,1,0.522062071,0.488010905,0.333333333,0.666666667,0.0,0.2,0.4,0.333333333,0.5,1.0,0.75
0.0,0.75,0.8636363640000001,0.7777777779999999,0.131147541,0.0,1.0,0.25,1.0,1,0.513116604,0.47964890000000004,0.333333333,0.666666667,0.0,0.2,0.8,1.0,0.5,1.0,0.75
